Time,jersey_number,Team,Scored Goal,Missed Goal,role
5537,20,B,0,0,defender
5538,16,B,0,0,midfielder
5539,14,B,0,0,forward
5540,14,B,0,0,forward
5541,5,B,1,0,forward
5542,9,A,0,0,midfielder
5543,3,A,1,0,forward
5544,5,B,1,0,forward
5545,15,A,0,0,midfielder
5546,3,A,0,0,forward
5547,3,A,0,0,forward
5548,12,A,0,1,forward
5549,13,B,0,0,goalkeeper
5550,19,B,0,0,defender
5551,11,B,0,0,midfielder
5552,5,B,1,0,forward
5553,12,A,0,1,forward
5554,13,B,0,0,goalkeeper
5555,2,B,0,0,defender
5556,8,B,0,0,midfielder
5557,14,B,0,0,forward
5558,5,B,1,0,forward
5559,22,A,0,0,defender
5560,9,A,0,0,midfielder
5561,3,A,0,0,forward
5562,12,A,0,0,forward
5563,3,A,1,0,forward
5564,2,B,0,0,defender
5565,11,B,0,0,midfielder
5566,5,B,0,0,forward
5567,14,B,0,0,forward
5568,14,B,0,0,forward
5569,3,A,0,0,forward
5570,12,A,0,1,forward
5571,13,B,0,0,goalkeeper
5572,19,B,0,0,defender
5573,1,B,0,0,midfielder
5574,3,A,0,0,forward
5575,3,A,0,0,forward
5576,12,A,0,1,forward
5577,13,B,0,0,goalkeeper
5578,2,B,0,0,defender
5579,16,B,0,0,midfielder
5580,14,B,0,0,forward
5581,14,B,0,0,forward
5582,5,B,0,1,forward
5583,6,A,0,0,goalkeeper
5584,17,A,0,0,defender
5585,18,A,0,0,midfielder
5586,3,A,0,0,forward
5587,12,A,0,1,forward
5588,13,B,0,0,goalkeeper
5589,20,B,0,0,defender
5590,16,B,0,0,midfielder
5591,14,B,0,0,forward
5592,14,B,0,1,forward
5593,6,A,0,0,goalkeeper
5594,4,A,0,0,defender
5595,15,A,0,0,midfielder
5596,12,A,0,0,forward
5597,5,B,0,0,forward
5598,5,B,1,0,forward
5599,18,A,0,0,midfielder
5600,14,B,0,1,forward
5601,6,A,0,0,goalkeeper
5602,21,A,0,0,defender
5603,18,A,0,0,midfielder
5604,14,B,0,1,forward
5605,6,A,0,0,goalkeeper
5606,20,B,0,0,defender
5607,11,B,0,0,midfielder
5608,14,B,1,0,forward
5609,21,A,0,0,defender
5610,9,A,0,0,midfielder
5611,3,A,0,0,forward
5612,3,A,0,0,forward
5613,3,A,0,0,forward
5614,12,A,0,1,forward
5615,13,B,0,0,goalkeeper
5616,2,B,0,0,defender
5617,11,B,0,0,midfielder
5618,14,B,0,1,forward
5619,6,A,0,0,goalkeeper
5620,17,A,0,0,defender
5621,15,A,0,0,midfielder
5622,12,A,0,1,forward
5623,13,B,0,0,goalkeeper
5624,19,B,0,0,defender
5625,11,B,0,0,midfielder
5626,5,B,0,0,forward
5627,14,B,0,1,forward
5628,6,A,0,0,goalkeeper
5629,17,A,0,0,defender
5630,9,A,0,0,midfielder
5631,12,A,0,0,forward
5632,12,A,0,0,forward
5633,12,A,0,0,forward
5634,3,A,0,0,forward
5635,12,A,0,0,forward
5636,12,A,0,0,forward
5637,12,A,0,1,forward
5638,13,B,0,0,goalkeeper
5639,2,B,0,0,defender
5640,8,B,0,0,midfielder
5641,14,B,0,1,forward
5642,6,A,0,0,goalkeeper
5643,22,A,0,0,defender
5644,10,A,0,0,midfielder
5645,12,A,0,0,forward
5646,12,A,0,0,forward
5647,14,B,0,0,forward
5648,14,B,0,1,forward
5649,6,A,0,0,goalkeeper
5650,17,A,0,0,defender
5651,15,A,0,0,midfielder
5652,12,A,0,1,forward
5653,13,B,0,0,goalkeeper
5654,2,B,0,0,defender
5655,11,B,0,0,midfielder
5656,5,B,1,0,forward
5657,15,A,0,0,midfielder
5658,12,A,0,1,forward
5659,13,B,0,0,goalkeeper
5660,7,B,0,0,defender
5661,16,B,0,0,midfielder
5662,5,B,1,0,forward
5663,17,A,0,0,defender
5664,9,A,0,0,midfielder
5665,3,A,0,1,forward
5666,13,B,0,0,goalkeeper
5667,19,B,0,0,defender
5668,8,B,0,0,midfielder
5669,3,A,1,0,forward
5670,11,B,0,0,midfielder
5671,5,B,0,0,forward
5672,14,B,0,0,forward
5673,5,B,0,0,forward
5674,5,B,1,0,forward
5675,17,A,0,0,defender
5676,15,A,0,0,midfielder
5677,5,B,1,0,forward
5678,22,A,0,0,defender
5679,10,A,0,0,midfielder
5680,12,A,0,1,forward
5681,13,B,0,0,goalkeeper
5682,19,B,0,0,defender
5683,1,B,0,0,midfielder
5684,14,B,1,0,forward
5685,10,A,0,0,midfielder
5686,3,A,0,1,forward
5687,13,B,0,0,goalkeeper
5688,7,B,0,0,defender
5689,11,B,0,0,midfielder
5690,14,B,0,1,forward
5691,6,A,0,0,goalkeeper
5692,7,B,0,0,defender
5693,11,B,0,0,midfielder
5694,5,B,0,0,forward
5695,5,B,1,0,forward
5696,15,A,0,0,midfielder
5697,12,A,0,0,forward
5698,3,A,0,0,forward
5699,3,A,1,0,forward
5700,2,B,0,0,defender
5701,1,B,0,0,midfielder
5702,12,A,0,1,forward
5703,13,B,0,0,goalkeeper
5704,20,B,0,0,defender
5705,10,A,0,0,midfielder
5706,3,A,1,0,forward
5707,16,B,0,0,midfielder
5708,5,B,0,0,forward
5709,14,B,0,0,forward
5710,5,B,1,0,forward
5711,3,A,1,0,forward
5712,16,B,0,0,midfielder
5713,14,B,0,1,forward
5714,6,A,0,0,goalkeeper
5715,4,A,0,0,defender
5716,15,A,0,0,midfielder
5717,3,A,0,0,forward
5718,12,A,0,1,forward
5719,13,B,0,0,goalkeeper
5720,22,A,0,0,defender
5721,15,A,0,0,midfielder
5722,5,B,0,0,forward
5723,14,B,0,1,forward
5724,6,A,0,0,goalkeeper
5725,17,A,0,0,defender
5726,9,A,0,0,midfielder
5727,12,A,0,0,forward
5728,12,A,0,1,forward
5729,13,B,0,0,goalkeeper
5730,2,B,0,0,defender
5731,1,B,0,0,midfielder
5732,5,B,0,0,forward
5733,14,B,0,0,forward
5734,5,B,1,0,forward
5735,17,A,0,0,defender
5736,9,A,0,0,midfielder
5737,3,A,1,0,forward
5738,14,B,0,0,forward
5739,14,B,0,1,forward
5740,6,A,0,0,goalkeeper
5741,7,B,0,0,defender
5742,11,B,0,0,midfielder
5743,5,B,1,0,forward
5744,22,A,0,0,defender
5745,18,A,0,0,midfielder
5746,12,A,0,1,forward
5747,13,B,0,0,goalkeeper
5748,2,B,0,0,defender
5749,16,B,0,0,midfielder
5750,5,B,1,0,forward
5751,18,A,0,0,midfielder
5752,3,A,1,0,forward
5753,20,B,0,0,defender
5754,16,B,0,0,midfielder
5755,14,B,0,0,forward
5756,14,B,0,0,forward
5757,5,B,1,0,forward
5758,4,A,0,0,defender
5759,10,A,0,0,midfielder
5760,12,A,0,1,forward
5761,13,B,0,0,goalkeeper
5762,20,B,0,0,defender
5763,1,B,0,0,midfielder
5764,14,B,0,0,forward
5765,5,B,1,0,forward
5766,3,A,0,0,forward
5767,3,A,1,0,forward
5768,19,B,0,0,defender
5769,8,B,0,0,midfielder
5770,14,B,0,0,forward
5771,14,B,0,1,forward
5772,6,A,0,0,goalkeeper
5773,17,A,0,0,defender
5774,10,A,0,0,midfielder
5775,12,A,0,0,forward
5776,12,A,0,0,forward
5777,12,A,0,1,forward
5778,13,B,0,0,goalkeeper
5779,17,A,0,0,defender
5780,9,A,0,0,midfielder
5781,3,A,1,0,forward
5782,14,B,0,0,forward
5783,5,B,0,0,forward
5784,12,A,0,0,forward
5785,3,A,0,0,forward
5786,12,A,0,1,forward
5787,13,B,0,0,goalkeeper
5788,19,B,0,0,defender
5789,11,B,0,0,midfielder
5790,12,A,1,0,forward
5791,11,B,0,0,midfielder
5792,14,B,0,1,forward
5793,6,A,0,0,goalkeeper
5794,21,A,0,0,defender
5795,18,A,0,0,midfielder
5796,3,A,0,0,forward
5797,12,A,0,1,forward
5798,13,B,0,0,goalkeeper
5799,20,B,0,0,defender
5800,16,B,0,0,midfielder
5801,5,B,1,0,forward
5802,21,A,0,0,defender
5803,10,A,0,0,midfielder
5804,12,A,0,0,forward
5805,12,A,0,0,forward
5806,12,A,0,0,forward
5807,3,A,0,0,forward
5808,3,A,0,0,forward
5809,3,A,1,0,forward
5810,7,B,0,0,defender
5811,1,B,0,0,midfielder
5812,5,B,1,0,forward
5813,18,A,0,0,midfielder
5814,14,B,0,0,forward
5815,14,B,0,1,forward
5816,6,A,0,0,goalkeeper
5817,22,A,0,0,defender
5818,10,A,0,0,midfielder
5819,12,A,0,0,forward
5820,12,A,1,0,forward
5821,14,B,1,0,forward
5822,3,A,0,0,forward
5823,3,A,0,0,forward
5824,12,A,1,0,forward
5825,5,B,0,0,forward
5826,5,B,0,0,forward
5827,14,B,0,0,forward
5828,14,B,0,0,forward
5829,14,B,0,0,forward
5830,5,B,1,0,forward
5831,4,A,0,0,defender
5832,15,A,0,0,midfielder
5833,3,A,1,0,forward
5834,19,B,0,0,defender
5835,1,B,0,0,midfielder
5836,5,B,0,1,forward
5837,6,A,0,0,goalkeeper
5838,21,A,0,0,defender
5839,18,A,0,0,midfielder
5840,12,A,0,0,forward
5841,12,A,0,0,forward
5842,14,B,0,1,forward
5843,6,A,0,0,goalkeeper
5844,4,A,0,0,defender
5845,1,B,0,0,midfielder
5846,5,B,1,0,forward
5847,9,A,0,0,midfielder
5848,12,A,0,1,forward
5849,13,B,0,0,goalkeeper
5850,19,B,0,0,defender
5851,11,B,0,0,midfielder
5852,14,B,0,1,forward
5853,6,A,0,0,goalkeeper
5854,17,A,0,0,defender
5855,9,A,0,0,midfielder
5856,3,A,1,0,forward
5857,16,B,0,0,midfielder
5858,3,A,0,1,forward
5859,13,B,0,0,goalkeeper
5860,7,B,0,0,defender
5861,16,B,0,0,midfielder
5862,14,B,0,0,forward
5863,14,B,0,0,forward
5864,5,B,0,0,forward
5865,5,B,0,0,forward
5866,3,A,0,0,forward
5867,12,A,0,0,forward
5868,12,A,0,1,forward
5869,13,B,0,0,goalkeeper
5870,7,B,0,0,defender
5871,16,B,0,0,midfielder
5872,5,B,0,0,forward
5873,5,B,0,1,forward
5874,6,A,0,0,goalkeeper
5875,21,A,0,0,defender
5876,10,A,0,0,midfielder
5877,3,A,0,0,forward
5878,12,A,0,0,forward
5879,3,A,1,0,forward
5880,2,B,0,0,defender
5881,15,A,0,0,midfielder
5882,12,A,0,0,forward
5883,12,A,0,1,forward
5884,13,B,0,0,goalkeeper
5885,2,B,0,0,defender
5886,8,B,0,0,midfielder
5887,5,B,1,0,forward
5888,9,A,0,0,midfielder
5889,3,A,0,0,forward
5890,12,A,0,1,forward
5891,13,B,0,0,goalkeeper
5892,19,B,0,0,defender
5893,1,B,0,0,midfielder
5894,5,B,1,0,forward
5895,21,A,0,0,defender
5896,10,A,0,0,midfielder
5897,12,A,0,0,forward
5898,3,A,0,0,forward
5899,12,A,1,0,forward
5900,19,B,0,0,defender
5901,16,B,0,0,midfielder
5902,14,B,0,0,forward
5903,14,B,0,0,forward
5904,5,B,1,0,forward
5905,3,A,1,0,forward
5906,19,B,0,0,defender
5907,11,B,0,0,midfielder
5908,14,B,0,0,forward
5909,14,B,0,1,forward
5910,6,A,0,0,goalkeeper
5911,4,A,0,0,defender
5912,16,B,0,0,midfielder
5913,5,B,0,0,forward
5914,5,B,1,0,forward
5915,18,A,0,0,midfielder
5916,12,A,0,0,forward
5917,3,A,0,0,forward
5918,12,A,0,0,forward
5919,3,A,1,0,forward
5920,8,B,0,0,midfielder
5921,14,B,0,0,forward
5922,5,B,0,1,forward
5923,6,A,0,0,goalkeeper
5924,22,A,0,0,defender
5925,18,A,0,0,midfielder
5926,3,A,0,0,forward
5927,12,A,0,0,forward
5928,3,A,0,0,forward
5929,3,A,1,0,forward
5930,19,B,0,0,defender
5931,8,B,0,0,midfielder
5932,5,B,0,1,forward
5933,6,A,0,0,goalkeeper
5934,22,A,0,0,defender
5935,10,A,0,0,midfielder
5936,3,A,1,0,forward
5937,20,B,0,0,defender
5938,16,B,0,0,midfielder
5939,14,B,0,0,forward
5940,14,B,0,1,forward
5941,6,A,0,0,goalkeeper
5942,21,A,0,0,defender
5943,18,A,0,0,midfielder
5944,12,A,0,1,forward
5945,13,B,0,0,goalkeeper
5946,20,B,0,0,defender
5947,16,B,0,0,midfielder
5948,5,B,1,0,forward
5949,12,A,0,1,forward
5950,13,B,0,0,goalkeeper
5951,7,B,0,0,defender
5952,8,B,0,0,midfielder
5953,14,B,0,0,forward
5954,14,B,0,0,forward
5955,14,B,1,0,forward
5956,9,A,0,0,midfielder
5957,3,A,0,0,forward
5958,12,A,0,1,forward
5959,13,B,0,0,goalkeeper
5960,20,B,0,0,defender
5961,1,B,0,0,midfielder
5962,5,B,1,0,forward
5963,9,A,0,0,midfielder
5964,12,A,0,1,forward
5965,13,B,0,0,goalkeeper
5966,17,A,0,0,defender
5967,18,A,0,0,midfielder
5968,3,A,0,0,forward
5969,5,B,1,0,forward
5970,17,A,0,0,defender
5971,10,A,0,0,midfielder
5972,3,A,0,0,forward
5973,3,A,0,0,forward
5974,12,A,0,1,forward
5975,13,B,0,0,goalkeeper
5976,19,B,0,0,defender
5977,8,B,0,0,midfielder
5978,12,A,0,0,forward
5979,12,A,0,0,forward
5980,3,A,0,0,forward
5981,12,A,1,0,forward
5982,1,B,0,0,midfielder
5983,5,B,0,0,forward
5984,14,B,1,0,forward
5985,12,A,0,1,forward
5986,13,B,0,0,goalkeeper
5987,2,B,0,0,defender
5988,11,B,0,0,midfielder
5989,14,B,0,0,forward
5990,5,B,1,0,forward
5991,18,A,0,0,midfielder
5992,12,A,0,1,forward
5993,13,B,0,0,goalkeeper
5994,2,B,0,0,defender
5995,1,B,0,0,midfielder
5996,14,B,1,0,forward
5997,18,A,0,0,midfielder
5998,3,A,0,0,forward
5999,3,A,0,0,forward
6000,3,A,1,0,forward
6001,1,B,0,0,midfielder
6002,14,B,1,0,forward
6003,17,A,0,0,defender
6004,15,A,0,0,midfielder
6005,3,A,0,1,forward
6006,13,B,0,0,goalkeeper
6007,7,B,0,0,defender
6008,16,B,0,0,midfielder
6009,14,B,0,0,forward
6010,5,B,0,0,forward
6011,14,B,0,0,forward
6012,14,B,0,1,forward
6013,6,A,0,0,goalkeeper
6014,22,A,0,0,defender
6015,9,A,0,0,midfielder
6016,3,A,1,0,forward
6017,8,B,0,0,midfielder
6018,5,B,0,0,forward
6019,14,B,0,0,forward
6020,14,B,0,1,forward
6021,6,A,0,0,goalkeeper
6022,4,A,0,0,defender
6023,9,A,0,0,midfielder
6024,12,A,0,0,forward
6025,3,A,0,0,forward
6026,12,A,1,0,forward
6027,20,B,0,0,defender
6028,16,B,0,0,midfielder
6029,5,B,1,0,forward
6030,10,A,0,0,midfielder
6031,12,A,0,0,forward
6032,3,A,0,0,forward
6033,3,A,0,0,forward
6034,3,A,1,0,forward
6035,1,B,0,0,midfielder
6036,14,B,0,0,forward
6037,5,B,1,0,forward
6038,3,A,0,0,forward
6039,3,A,1,0,forward
6040,8,B,0,0,midfielder
6041,14,B,0,1,forward
6042,6,A,0,0,goalkeeper
6043,17,A,0,0,defender
6044,1,B,0,0,midfielder
6045,5,B,1,0,forward
6046,22,A,0,0,defender
6047,9,A,0,0,midfielder
6048,12,A,0,1,forward
6049,13,B,0,0,goalkeeper
6050,20,B,0,0,defender
6051,16,B,0,0,midfielder
6052,5,B,0,0,forward
6053,5,B,0,0,forward
6054,5,B,1,0,forward
6055,4,A,0,0,defender
6056,10,A,0,0,midfielder
6057,12,A,0,0,forward
6058,3,A,0,1,forward
6059,13,B,0,0,goalkeeper
6060,19,B,0,0,defender
6061,8,B,0,0,midfielder
6062,14,B,0,1,forward
6063,6,A,0,0,goalkeeper
6064,17,A,0,0,defender
6065,15,A,0,0,midfielder
6066,3,A,0,0,forward
6067,12,A,1,0,forward
6068,16,B,0,0,midfielder
6069,14,B,0,1,forward
6070,6,A,0,0,goalkeeper
6071,4,A,0,0,defender
6072,16,B,0,0,midfielder
6073,14,B,0,1,forward
6074,6,A,0,0,goalkeeper
6075,22,A,0,0,defender
6076,18,A,0,0,midfielder
6077,3,A,0,1,forward
6078,13,B,0,0,goalkeeper
6079,19,B,0,0,defender
6080,8,B,0,0,midfielder
6081,5,B,1,0,forward
6082,3,A,1,0,forward
6083,7,B,0,0,defender
6084,18,A,0,0,midfielder
6085,12,A,0,0,forward
6086,12,A,0,0,forward
6087,3,A,0,0,forward
6088,3,A,0,0,forward
6089,3,A,0,0,forward
6090,12,A,0,0,forward
6091,3,A,0,0,forward
6092,12,A,0,1,forward
6093,13,B,0,0,goalkeeper
6094,2,B,0,0,defender
6095,1,B,0,0,midfielder
6096,3,A,0,0,forward
6097,3,A,0,0,forward
6098,3,A,1,0,forward
6099,20,B,0,0,defender
6100,8,B,0,0,midfielder
6101,14,B,0,0,forward
6102,5,B,1,0,forward
6103,17,A,0,0,defender
6104,15,A,0,0,midfielder
6105,3,A,0,0,forward
6106,12,A,1,0,forward
6107,5,B,1,0,forward
6108,4,A,0,0,defender
6109,9,A,0,0,midfielder
6110,12,A,0,1,forward
6111,13,B,0,0,goalkeeper
6112,20,B,0,0,defender
6113,16,B,0,0,midfielder
6114,5,B,0,0,forward
6115,5,B,0,0,forward
6116,5,B,1,0,forward
6117,12,A,0,1,forward
6118,13,B,0,0,goalkeeper
6119,7,B,0,0,defender
6120,1,B,0,0,midfielder
6121,5,B,1,0,forward
6122,15,A,0,0,midfielder
6123,3,A,0,0,forward
6124,12,A,0,0,forward
6125,3,A,0,0,forward
6126,12,A,0,1,forward
6127,13,B,0,0,goalkeeper
6128,22,A,0,0,defender
6129,15,A,0,0,midfielder
6130,12,A,0,1,forward
6131,13,B,0,0,goalkeeper
6132,7,B,0,0,defender
6133,11,B,0,0,midfielder
6134,5,B,0,1,forward
6135,6,A,0,0,goalkeeper
6136,21,A,0,0,defender
6137,10,A,0,0,midfielder
6138,12,A,0,0,forward
6139,3,A,1,0,forward
6140,20,B,0,0,defender
6141,1,B,0,0,midfielder
6142,5,B,1,0,forward
6143,12,A,0,0,forward
6144,12,A,0,1,forward
6145,13,B,0,0,goalkeeper
6146,20,B,0,0,defender
6147,1,B,0,0,midfielder
6148,14,B,0,0,forward
6149,5,B,1,0,forward
6150,12,A,0,1,forward
6151,13,B,0,0,goalkeeper
6152,19,B,0,0,defender
6153,11,B,0,0,midfielder
6154,5,B,0,0,forward
6155,5,B,1,0,forward
6156,12,A,0,0,forward
6157,14,B,0,1,forward
6158,6,A,0,0,goalkeeper
6159,22,A,0,0,defender
6160,15,A,0,0,midfielder
6161,3,A,0,0,forward
6162,12,A,0,0,forward
6163,12,A,0,1,forward
6164,13,B,0,0,goalkeeper
6165,7,B,0,0,defender
6166,1,B,0,0,midfielder
6167,14,B,0,0,forward
6168,5,B,0,0,forward
6169,14,B,0,1,forward
6170,6,A,0,0,goalkeeper
6171,4,A,0,0,defender
6172,18,A,0,0,midfielder
6173,3,A,0,0,forward
6174,3,A,0,0,forward
6175,14,B,0,0,forward
6176,5,B,0,0,forward
6177,14,B,0,1,forward
6178,6,A,0,0,goalkeeper
6179,17,A,0,0,defender
6180,18,A,0,0,midfielder
6181,3,A,1,0,forward
6182,2,B,0,0,defender
6183,1,B,0,0,midfielder
6184,3,A,0,0,forward
6185,3,A,0,0,forward
6186,3,A,0,1,forward
6187,13,B,0,0,goalkeeper
6188,7,B,0,0,defender
6189,8,B,0,0,midfielder
6190,14,B,0,0,forward
6191,5,B,1,0,forward
6192,17,A,0,0,defender
6193,18,A,0,0,midfielder
6194,12,A,0,1,forward
6195,13,B,0,0,goalkeeper
6196,2,B,0,0,defender
6197,8,B,0,0,midfielder
6198,3,A,0,0,forward
6199,12,A,0,1,forward
6200,13,B,0,0,goalkeeper
6201,7,B,0,0,defender
6202,11,B,0,0,midfielder
6203,14,B,0,1,forward
6204,6,A,0,0,goalkeeper
6205,22,A,0,0,defender
6206,11,B,0,0,midfielder
6207,14,B,0,0,forward
6208,14,B,0,0,forward
6209,14,B,0,1,forward
6210,6,A,0,0,goalkeeper
6211,17,A,0,0,defender
6212,15,A,0,0,midfielder
6213,12,A,1,0,forward
6214,2,B,0,0,defender
6215,11,B,0,0,midfielder
6216,14,B,0,1,forward
6217,6,A,0,0,goalkeeper
6218,4,A,0,0,defender
6219,9,A,0,0,midfielder
6220,3,A,1,0,forward
6221,8,B,0,0,midfielder
6222,5,B,0,0,forward
6223,5,B,0,0,forward
6224,5,B,1,0,forward
6225,22,A,0,0,defender
6226,18,A,0,0,midfielder
6227,12,A,1,0,forward
6228,2,B,0,0,defender
6229,1,B,0,0,midfielder
6230,14,B,0,1,forward
6231,6,A,0,0,goalkeeper
6232,17,A,0,0,defender
6233,10,A,0,0,midfielder
6234,12,A,0,0,forward
6235,12,A,0,1,forward
6236,13,B,0,0,goalkeeper
6237,7,B,0,0,defender
6238,1,B,0,0,midfielder
6239,14,B,0,1,forward
6240,6,A,0,0,goalkeeper
6241,2,B,0,0,defender
6242,9,A,0,0,midfielder
6243,12,A,0,0,forward
6244,12,A,0,0,forward
6245,12,A,1,0,forward
6246,8,B,0,0,midfielder
6247,14,B,0,0,forward
6248,14,B,0,0,forward
6249,14,B,0,1,forward
6250,6,A,0,0,goalkeeper
6251,4,A,0,0,defender
6252,9,A,0,0,midfielder
6253,14,B,0,0,forward
6254,14,B,0,1,forward
6255,6,A,0,0,goalkeeper
6256,4,A,0,0,defender
6257,9,A,0,0,midfielder
6258,3,A,1,0,forward
6259,7,B,0,0,defender
6260,8,B,0,0,midfielder
6261,14,B,1,0,forward
6262,4,A,0,0,defender
6263,9,A,0,0,midfielder
6264,3,A,1,0,forward
6265,2,B,0,0,defender
6266,15,A,0,0,midfielder
6267,5,B,0,0,forward
6268,5,B,1,0,forward
6269,12,A,0,1,forward
6270,13,B,0,0,goalkeeper
6271,19,B,0,0,defender
6272,16,B,0,0,midfielder
6273,14,B,0,1,forward
6274,6,A,0,0,goalkeeper
6275,22,A,0,0,defender
6276,15,A,0,0,midfielder
6277,12,A,0,0,forward
6278,12,A,0,1,forward
6279,13,B,0,0,goalkeeper
6280,2,B,0,0,defender
6281,16,B,0,0,midfielder
6282,12,A,0,0,forward
6283,5,B,0,1,forward
6284,6,A,0,0,goalkeeper
6285,17,A,0,0,defender
6286,10,A,0,0,midfielder
6287,12,A,0,0,forward
6288,12,A,0,1,forward
6289,13,B,0,0,goalkeeper
6290,19,B,0,0,defender
6291,8,B,0,0,midfielder
6292,5,B,1,0,forward
6293,18,A,0,0,midfielder
6294,3,A,0,0,forward
6295,12,A,0,1,forward
6296,13,B,0,0,goalkeeper
6297,2,B,0,0,defender
6298,11,B,0,0,midfielder
6299,14,B,0,0,forward
6300,14,B,0,1,forward
6301,6,A,0,0,goalkeeper
6302,22,A,0,0,defender
6303,18,A,0,0,midfielder
6304,12,A,0,0,forward
6305,5,B,0,0,forward
6306,5,B,1,0,forward
6307,17,A,0,0,defender
6308,1,B,0,0,midfielder
6309,14,B,1,0,forward
6310,9,A,0,0,midfielder
6311,3,A,1,0,forward
6312,19,B,0,0,defender
6313,11,B,0,0,midfielder
6314,14,B,1,0,forward
6315,3,A,0,0,forward
6316,3,A,0,0,forward
6317,3,A,0,0,forward
6318,3,A,0,0,forward
6319,12,A,0,1,forward
6320,13,B,0,0,goalkeeper
6321,2,B,0,0,defender
6322,1,B,0,0,midfielder
6323,5,B,1,0,forward
6324,22,A,0,0,defender
6325,15,A,0,0,midfielder
6326,12,A,0,0,forward
6327,12,A,1,0,forward
6328,11,B,0,0,midfielder
6329,5,B,0,0,forward
6330,14,B,0,0,forward
6331,14,B,0,0,forward
6332,5,B,0,0,forward
6333,5,B,1,0,forward
6334,21,A,0,0,defender
6335,10,A,0,0,midfielder
6336,12,A,0,1,forward
6337,13,B,0,0,goalkeeper
6338,21,A,0,0,defender
6339,10,A,0,0,midfielder
6340,12,A,0,1,forward
6341,13,B,0,0,goalkeeper
6342,19,B,0,0,defender
6343,16,B,0,0,midfielder
6344,5,B,0,0,forward
6345,14,B,0,1,forward
6346,6,A,0,0,goalkeeper
6347,22,A,0,0,defender
6348,9,A,0,0,midfielder
6349,12,A,1,0,forward
6350,16,B,0,0,midfielder
6351,14,B,0,0,forward
6352,5,B,0,0,forward
6353,5,B,0,0,forward
6354,5,B,0,0,forward
6355,14,B,0,1,forward
6356,6,A,0,0,goalkeeper
6357,21,A,0,0,defender
6358,18,A,0,0,midfielder
6359,14,B,0,1,forward
6360,6,A,0,0,goalkeeper
6361,17,A,0,0,defender
6362,9,A,0,0,midfielder
6363,3,A,1,0,forward
6364,5,B,1,0,forward
6365,15,A,0,0,midfielder
6366,12,A,0,1,forward
6367,13,B,0,0,goalkeeper
6368,22,A,0,0,defender
6369,1,B,0,0,midfielder
6370,14,B,0,0,forward
6371,5,B,1,0,forward
6372,9,A,0,0,midfielder
6373,14,B,0,1,forward
6374,6,A,0,0,goalkeeper
6375,17,A,0,0,defender
6376,15,A,0,0,midfielder
6377,3,A,0,0,forward
6378,3,A,1,0,forward
6379,16,B,0,0,midfielder
6380,5,B,1,0,forward
6381,18,A,0,0,midfielder
6382,12,A,0,1,forward
6383,13,B,0,0,goalkeeper
6384,7,B,0,0,defender
6385,1,B,0,0,midfielder
6386,14,B,0,1,forward
6387,6,A,0,0,goalkeeper
6388,17,A,0,0,defender
6389,10,A,0,0,midfielder
6390,12,A,0,0,forward
6391,3,A,0,1,forward
6392,13,B,0,0,goalkeeper
6393,7,B,0,0,defender
6394,16,B,0,0,midfielder
6395,5,B,0,0,forward
6396,14,B,0,1,forward
6397,6,A,0,0,goalkeeper
6398,17,A,0,0,defender
6399,15,A,0,0,midfielder
6400,3,A,1,0,forward
6401,2,B,0,0,defender
6402,1,B,0,0,midfielder
6403,5,B,1,0,forward
6404,9,A,0,0,midfielder
6405,3,A,1,0,forward
6406,16,B,0,0,midfielder
6407,14,B,0,1,forward
6408,6,A,0,0,goalkeeper
6409,17,A,0,0,defender
6410,18,A,0,0,midfielder
6411,3,A,1,0,forward
6412,14,B,0,1,forward
6413,6,A,0,0,goalkeeper
6414,4,A,0,0,defender
6415,9,A,0,0,midfielder
6416,3,A,1,0,forward
6417,1,B,0,0,midfielder
6418,5,B,0,0,forward
6419,14,B,1,0,forward
6420,12,A,0,1,forward
6421,13,B,0,0,goalkeeper
6422,19,B,0,0,defender
6423,11,B,0,0,midfielder
6424,14,B,0,0,forward
6425,5,B,1,0,forward
6426,3,A,0,0,forward
6427,3,A,0,0,forward
6428,3,A,1,0,forward
6429,11,B,0,0,midfielder
6430,5,B,1,0,forward
6431,15,A,0,0,midfielder
6432,12,A,1,0,forward
6433,16,B,0,0,midfielder
6434,14,B,0,0,forward
6435,14,B,0,1,forward
6436,6,A,0,0,goalkeeper
6437,21,A,0,0,defender
6438,9,A,0,0,midfielder
6439,3,A,1,0,forward
6440,1,B,0,0,midfielder
6441,5,B,0,0,forward
6442,5,B,0,0,forward
6443,5,B,1,0,forward
6444,15,A,0,0,midfielder
6445,3,A,1,0,forward
6446,5,B,0,0,forward
6447,14,B,0,1,forward
6448,6,A,0,0,goalkeeper
6449,21,A,0,0,defender
6450,18,A,0,0,midfielder
6451,12,A,0,0,forward
6452,12,A,0,1,forward
6453,13,B,0,0,goalkeeper
6454,7,B,0,0,defender
6455,16,B,0,0,midfielder
6456,14,B,0,1,forward
6457,6,A,0,0,goalkeeper
6458,21,A,0,0,defender
6459,10,A,0,0,midfielder
6460,3,A,0,0,forward
6461,3,A,1,0,forward
6462,11,B,0,0,midfielder
6463,5,B,1,0,forward
6464,17,A,0,0,defender
6465,15,A,0,0,midfielder
6466,3,A,1,0,forward
6467,11,B,0,0,midfielder
6468,14,B,0,1,forward
6469,6,A,0,0,goalkeeper
6470,4,A,0,0,defender
